year,origin,destination,male-germans,female-germans,all-germans,male-foreigners,female-foreigners,all-foreigners,all-males,all-females,all
2017,Rheinland-Pfalz,Baden-Wuerttemberg,6162,6201,12363,2167,1475,3642,8329,7676,16005
2017,Rheinland-Pfalz,Bayern,2207,2205,4412,830,570,1400,3037,2775,5812
2017,Rheinland-Pfalz,Saarland,1862,2002,3864,391,296,687,2253,2298,4551
2017,Rheinland-Pfalz,Berlin,743,747,1490,227,163,390,970,910,1880
2017,Rheinland-Pfalz,Brandenburg,252,266,518,48,37,85,300,303,603
2017,Rheinland-Pfalz,Mecklenburg-Vorpommern,204,186,390,53,31,84,257,217,474
2017,Rheinland-Pfalz,Sachsen,509,516,1025,182,90,272,691,606,1297
2017,Rheinland-Pfalz,Sachsen-Anhalt,222,215,437,76,33,109,298,248,546
2017,Rheinland-Pfalz,Thueringen,288,298,586,110,65,175,398,363,761
2017,Rheinland-Pfalz,Insgesamt,27173,28633,55806,8588,5899,14487,35761,34532,70293
2017,Baden-Wuerttemberg,Schleswig-Holstein,1219,1320,2539,332,199,531,1551,1519,3070
2017,Baden-Wuerttemberg,Hamburg,1203,1451,2654,352,252,604,1555,1703,3258
2017,Baden-Wuerttemberg,Niedersachsen,2848,3008,5856,1205,708,1913,4053,3716,7769
2017,Baden-Wuerttemberg,Bremen,282,288,570,149,100,249,431,388,819
2017,Baden-Wuerttemberg,Nordrhein-Westfalen,6400,6680,13080,3326,2323,5649,9726,9003,18729
2017,Baden-Wuerttemberg,Hessen,6617,6733,13350,2846,1943,4789,9463,8676,18139
2017,Baden-Wuerttemberg,Rheinland-Pfalz,6195,6250,12445,2504,1623,4127,8699,7873,16572
2017,Baden-Wuerttemberg,Baden-Wuerttemberg,0,0,0,0,0,0,0,0,0
2017,Baden-Wuerttemberg,Bayern,14789,15133,29922,6071,3577,9648,20860,18710,39570
2017,Baden-Wuerttemberg,Saarland,604,659,1263,237,183,420,841,842,1683
2017,Baden-Wuerttemberg,Berlin,2761,2844,5605,919,727,1646,3680,3571,7251
2017,Baden-Wuerttemberg,Brandenburg,884,897,1781,244,126,370,1128,1023,2151
2017,Baden-Wuerttemberg,Mecklenburg-Vorpommern,610,633,1243,167,81,248,777,714,1491
2017,Baden-Wuerttemberg,Sachsen,2218,2084,4302,609,333,942,2827,2417,5244
2017,Baden-Wuerttemberg,Sachsen-Anhalt,786,727,1513,277,151,428,1063,878,1941
2017,Baden-Wuerttemberg,Thueringen,1022,966,1988,353,215,568,1375,1181,2556
2017,Baden-Wuerttemberg,Insgesamt,48438,49673,98111,19591,12541,32132,68029,62214,130243
2017,Bayern,Schleswig-Holstein,1175,1282,2457,358,239,597,1533,1521,3054
2017,Bayern,Hamburg,1352,1425,2777,366,285,651,1718,1710,3428
2017,Bayern,Niedersachsen,2853,2843,5696,1259,784,2043,4112,3627,7739
2017,Bayern,Bremen,296,291,587,203,110,313,499,401,900
2017,Bayern,Nordrhein-Westfalen,6016,5946,11962,3479,2220,5699,9495,8166,17661
2017,Bayern,Hessen,5229,5302,10531,2434,1470,3904,7663,6772,14435
2017,Bayern,Rheinland-Pfalz,1883,1986,3869,877,540,1417,2760,2526,5286
2017,Bayern,Baden-Wuerttemberg,13337,13802,27139,6169,3526,9695,19506,17328,36834
2017,Bayern,Bayern,0,0,0,0,0,0,0,0,0
2017,Bayern,Saarland,332,359,691,163,110,273,495,469,964
2017,Bayern,Berlin,3181,3253,6434,1084,850,1934,4265,4103,8368
2017,Bayern,Brandenburg,1031,1001,2032,310,147,457,1341,1148,2489
2017,Bayern,Mecklenburg-Vorpommern,635,586,1221,141,85,226,776,671,1447
2017,Bayern,Sachsen,3273,3022,6295,778,428,1206,4051,3450,7501
2017,Bayern,Sachsen-Anhalt,934,853,1787,310,147,457,1244,1000,2244
2017,Bayern,Thueringen,2045,1938,3983,512,299,811,2557,2237,4794
2017,Bayern,Insgesamt,43572,43889,87461,18443,11240,29683,62015,55129,117144
2017,Saarland,Schleswig-Holstein,94,94,188,38,21,59,132,115,247
2017,Saarland,Hamburg,60,66,126,18,12,30,78,78,156
2017,Saarland,Niedersachsen,230,201,431,117,65,182,347,266,613
2017,Saarland,Bremen,26,30,56,18,16,34,44,46,90
2017,Saarland,Nordrhein-Westfalen,657,689,1346,402,263,665,1059,952,2011
2017,Saarland,Hessen,435,431,866,172,129,301,607,560,1167
2017,Saarland,Rheinland-Pfalz,1916,2144,4060,434,344,778,2350,2488,4838
2017,Saarland,Baden-Wuerttemberg,801,860,1661,295,221,516,1096,1081,2177
2017,Saarland,Bayern,430,468,898,225,114,339,655,582,1237
2017,Saarland,Saarland,0,0,0,0,0,0,0,0,0
2017,Saarland,Berlin,173,185,358,85,40,125,258,225,483
2017,Saarland,Brandenburg,40,42,82,17,6,23,57,48,105
2017,Saarland,Mecklenburg-Vorpommern,24,28,52,9,2,11,33,30,63
2017,Saarland,Sachsen,86,103,189,38,21,59,124,124,248
2017,Saarland,Sachsen-Anhalt,49,45,94,21,6,27,70,51,121
2017,Saarland,Thueringen,43,52,95,24,12,36,67,64,131
2017,Saarland,Insgesamt,5064,5438,10502,1913,1272,3185,6977,6710,13687
2017,Berlin,Schleswig-Holstein,933,1077,2010,228,161,389,1161,1238,2399
2017,Berlin,Hamburg,975,1143,2118,280,286,566,1255,1429,2684
2017,Berlin,Niedersachsen,2049,2159,4208,639,424,1063,2688,2583,5271
2017,Berlin,Bremen,215,255,470,106,81,187,321,336,657
2017,Berlin,Nordrhein-Westfalen,2739,2959,5698,1182,885,2067,3921,3844,7765
2017,Berlin,Hessen,1229,1334,2563,607,444,1051,1836,1778,3614
2017,Berlin,Rheinland-Pfalz,510,552,1062,209,156,365,719,708,1427
2017,Berlin,Baden-Wuerttemberg,2053,2004,4057,788,572,1360,2841,2576,5417
2017,Berlin,Bayern,2460,2408,4868,955,735,1690,3415,3143,6558
2017,Berlin,Saarland,100,100,200,51,31,82,151,131,282
2017,Berlin,Berlin,0,0,0,0,0,0,0,0,0
2017,Berlin,Brandenburg,14386,14175,28561,1885,1484,3369,16271,15659,31930
2017,Berlin,Mecklenburg-Vorpommern,1358,1460,2818,211,148,359,1569,1608,3177
2017,Berlin,Sachsen,1455,1540,2995,543,335,878,1998,1875,3873
2017,Berlin,Sachsen-Anhalt,882,990,1872,355,276,631,1237,1266,2503
2017,Berlin,Thueringen,485,539,1024,147,125,272,632,664,1296
2017,Berlin,Insgesamt,31829,32695,64524,8186,6143,14329,40015,38838,78853
2017,Brandenburg,Schleswig-Holstein,443,482,925,80,52,132,523,534,1057
2017,Brandenburg,Hamburg,297,261,558,80,74,154,377,335,712
2017,Brandenburg,Niedersachsen,940,937,1877,234,154,388,1174,1091,2265
2017,Brandenburg,Bremen,72,58,130,32,18,50,104,76,180
2017,Brandenburg,Nordrhein-Westfalen,908,874,1782,523,280,803,1431,1154,2585
2017,Brandenburg,Hessen,438,431,869,163,98,261,601,529,1130
2017,Brandenburg,Rheinland-Pfalz,228,215,443,81,50,131,309,265,574
2017,Brandenburg,Baden-Wuerttemberg,676,662,1338,242,117,359,918,779,1697
2017,Brandenburg,Bayern,895,745,1640,256,129,385,1151,874,2025
2017,Brandenburg,Saarland,36,34,70,27,11,38,63,45,108
2017,Brandenburg,Berlin,7571,7414,14985,1737,1308,3045,9308,8722,18030
2017,Brandenburg,Brandenburg,0,0,0,0,0,0,0,0,0
2017,Brandenburg,Mecklenburg-Vorpommern,1525,1707,3232,82,61,143,1607,1768,3375
2017,Brandenburg,Sachsen,2220,2291,4511,184,136,320,2404,2427,4831
2017,Brandenburg,Sachsen-Anhalt,1027,1111,2138,100,58,158,1127,1169,2296
2017,Brandenburg,Thueringen,421,402,823,74,30,104,495,432,927
2017,Brandenburg,Insgesamt,17697,17624,35321,3895,2576,6471,21592,20200,41792
2017,Mecklenburg-Vorpommern,Schleswig-Holstein,1576,1549,3125,188,129,317,1764,1678,3442
2017,Mecklenburg-Vorpommern,Hamburg,857,805,1662,229,140,369,1086,945,2031
2017,Mecklenburg-Vorpommern,Niedersachsen,1294,1247,2541,320,189,509,1614,1436,3050
2017,Mecklenburg-Vorpommern,Bremen,97,107,204,52,30,82,149,137,286
2017,Mecklenburg-Vorpommern,Nordrhein-Westfalen,769,752,1521,610,310,920,1379,1062,2441
2017,Mecklenburg-Vorpommern,Hessen,279,305,584,147,82,229,426,387,813
2017,Mecklenburg-Vorpommern,Rheinland-Pfalz,174,168,342,73,38,111,247,206,453
2017,Mecklenburg-Vorpommern,Baden-Wuerttemberg,447,388,835,209,123,332,656,511,1167
2017,Mecklenburg-Vorpommern,Bayern,484,408,892,222,130,352,706,538,1244
2017,Mecklenburg-Vorpommern,Saarland,26,29,55,22,4,26,48,33,81
2017,Mecklenburg-Vorpommern,Berlin,1103,1130,2233,287,199,486,1390,1329,2719
2017,Mecklenburg-Vorpommern,Brandenburg,1203,1345,2548,129,93,222,1332,1438,2770
2017,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,0,0,0,0,0,0,0,0,0
2017,Mecklenburg-Vorpommern,Sachsen,721,687,1408,92,58,150,813,745,1558
2017,Mecklenburg-Vorpommern,Sachsen-Anhalt,426,425,851,56,32,88,482,457,939
2017,Mecklenburg-Vorpommern,Thueringen,253,269,522,43,27,70,296,296,592
2017,Mecklenburg-Vorpommern,Insgesamt,9709,9614,19323,2679,1584,4263,12388,11198,23586
2017,Sachsen,Schleswig-Holstein,460,433,893,107,64,171,567,497,1064
2017,Sachsen,Hamburg,414,421,835,141,97,238,555,518,1073
2017,Sachsen,Niedersachsen,1141,1134,2275,441,232,673,1582,1366,2948
2017,Sachsen,Bremen,101,102,203,85,32,117,186,134,320
2017,Sachsen,Nordrhein-Westfalen,1584,1523,3107,941,569,1510,2525,2092,4617
2017,Sachsen,Hessen,994,1024,2018,491,267,758,1485,1291,2776
2017,Sachsen,Rheinland-Pfalz,406,417,823,149,92,241,555,509,1064
2017,Sachsen,Baden-Wuerttemberg,1666,1588,3254,653,384,1037,2319,1972,4291
2017,Sachsen,Bayern,2889,2654,5543,899,481,1380,3788,3135,6923
2017,Sachsen,Saarland,60,58,118,33,20,53,93,78,171
2017,Sachsen,Berlin,1646,1680,3326,678,433,1111,2324,2113,4437
2017,Sachsen,Brandenburg,1862,2019,3881,219,134,353,2081,2153,4234
2017,Sachsen,Mecklenburg-Vorpommern,765,787,1552,70,50,120,835,837,1672
2017,Sachsen,Sachsen,0,0,0,0,0,0,0,0,0
2017,Sachsen,Sachsen-Anhalt,2611,2623,5234,313,201,514,2924,2824,5748
2017,Sachsen,Thueringen,2094,2099,4193,291,149,440,2385,2248,4633
2017,Sachsen,Insgesamt,18693,18562,37255,5511,3205,8716,24204,21767,45971
2017,Sachsen-Anhalt,Schleswig-Holstein,355,357,712,85,34,119,440,391,831
2017,Sachsen-Anhalt,Hamburg,274,259,533,142,79,221,416,338,754
2017,Sachsen-Anhalt,Niedersachsen,2475,2416,4891,581,388,969,3056,2804,5860
2017,Sachsen-Anhalt,Bremen,84,59,143,67,35,102,151,94,245
2017,Sachsen-Anhalt,Nordrhein-Westfalen,922,939,1861,787,483,1270,1709,1422,3131
2017,Sachsen-Anhalt,Hessen,500,501,1001,271,174,445,771,675,1446
2017,Sachsen-Anhalt,Rheinland-Pfalz,225,230,455,130,85,215,355,315,670
2017,Sachsen-Anhalt,Baden-Wuerttemberg,754,709,1463,361,201,562,1115,910,2025
2017,Sachsen-Anhalt,Bayern,944,842,1786,393,239,632,1337,1081,2418
2017,Sachsen-Anhalt,Saarland,30,21,51,30,25,55,60,46,106
2017,Sachsen-Anhalt,Berlin,924,944,1868,390,257,647,1314,1201,2515
2017,Sachsen-Anhalt,Brandenburg,972,1074,2046,128,74,202,1100,1148,2248
2017,Sachsen-Anhalt,Mecklenburg-Vorpommern,574,609,1183,49,37,86,623,646,1269
2017,Sachsen-Anhalt,Sachsen,3043,3167,6210,404,224,628,3447,3391,6838
2017,Sachsen-Anhalt,Sachsen-Anhalt,0,0,0,0,0,0,0,0,0
2017,Sachsen-Anhalt,Thueringen,1251,1268,2519,163,91,254,1414,1359,2773
2017,Sachsen-Anhalt,Insgesamt,13327,13395,26722,3981,2426,6407,17308,15821,33129
2017,Thueringen,Schleswig-Holstein,244,216,460,66,41,107,310,257,567
2017,Thueringen,Hamburg,171,203,374,96,58,154,267,261,528
2017,Thueringen,Niedersachsen,1152,1153,2305,320,205,525,1472,1358,2830
2017,Thueringen,Bremen,56,69,125,43,20,63,99,89,188
2017,Thueringen,Nordrhein-Westfalen,937,1016,1953,633,428,1061,1570,1444,3014
2017,Thueringen,Hessen,1373,1419,2792,337,250,587,1710,1669,3379
2017,Thueringen,Rheinland-Pfalz,279,254,533,145,77,222,424,331,755
2017,Thueringen,Baden-Wuerttemberg,958,878,1836,380,257,637,1338,1135,2473
2017,Thueringen,Bayern,2368,2078,4446,640,432,1072,3008,2510,5518
2017,Thueringen,Saarland,32,33,65,15,12,27,47,45,92
2017,Thueringen,Berlin,652,679,1331,173,170,343,825,849,1674
2017,Thueringen,Brandenburg,388,401,789,63,26,89,451,427,878
2017,Thueringen,Mecklenburg-Vorpommern,329,351,680,34,32,66,363,383,746
2017,Thueringen,Sachsen,3113,3228,6341,279,180,459,3392,3408,6800
2017,Thueringen,Sachsen-Anhalt,1203,1249,2452,113,55,168,1316,1304,2620
2017,Thueringen,Thueringen,0,0,0,0,0,0,0,0,0
2017,Thueringen,Insgesamt,13255,13227,26482,3337,2243,5580,16592,15470,32062
2017,Insgesamt,Schleswig-Holstein,24063,25926,49989,4723,3225,7948,28786,29151,57937
2017,Insgesamt,Hamburg,22763,24744,47507,5179,4039,9218,27942,28783,56725
2017,Insgesamt,Niedersachsen,48338,50468,98806,12904,8367,21271,61242,58835,120077
2017,Insgesamt,Bremen,7996,8375,16371,2532,1746,4278,10528,10121,20649
2017,Insgesamt,Nordrhein-Westfalen,50368,53132,103500,22042,15161,37203,72410,68293,140703
2017,Insgesamt,Hessen,35065,36636,71701,14583,9823,24406,49648,46459,96107
2017,Insgesamt,Rheinland-Pfalz,27111,28766,55877,9513,6260,15773,36624,35026,71650
2017,Insgesamt,Baden-Wuerttemberg,45779,46103,91882,20386,12868,33254,66165,58971,125136
2017,Insgesamt,Bayern,46570,45592,92162,19585,11990,31575,66155,57582,123737
2017,Insgesamt,Saarland,4182,4586,8768,1592,1137,2729,5774,5723,11497
2017,Insgesamt,Berlin,29558,30192,59750,9073,7017,16090,38631,37209,75840
2017,Insgesamt,Brandenburg,24726,24823,49549,3992,2709,6701,28718,27532,56250
2017,Insgesamt,Mecklenburg-Vorpommern,11887,12216,24103,1992,1121,3113,13879,13337,27216
2017,Insgesamt,Sachsen,22154,21998,44152,5064,2883,7947,27218,24881,52099
2017,Insgesamt,Sachsen-Anhalt,12771,12944,25715,2956,1664,4620,15727,14608,30335
2017,Insgesamt,Thueringen,11615,11595,23210,3066,1765,4831,14681,13360,28041
2017,Insgesamt,Insgesamt,424946,438096,863042,139182,91775,230957,564128,529871,1093999
2018,Schleswig-Holstein,Schleswig-Holstein,0,0,0,0,0,0,0,0,0
2018,Schleswig-Holstein,Hamburg,7199,7654,14853,1579,1230,2809,8778,8884,17662
2018,Schleswig-Holstein,Niedersachsen,3649,4024,7673,706,472,1178,4355,4496,8851
2018,Schleswig-Holstein,Bremen,309,382,691,108,82,190,417,464,881
2018,Schleswig-Holstein,Nordrhein-Westfalen,1971,2189,4160,795,539,1334,2766,2728,5494
2018,Schleswig-Holstein,Hessen,754,801,1555,285,185,470,1039,986,2025
2018,Schleswig-Holstein,Rheinland-Pfalz,381,397,778,117,66,183,498,463,961
2018,Schleswig-Holstein,Baden-Wuerttemberg,1021,1040,2061,435,264,699,1456,1304,2760
2018,Schleswig-Holstein,Bayern,1121,1129,2250,468,284,752,1589,1413,3002
2018,Schleswig-Holstein,Saarland,39,64,103,22,13,35,61,77,138
2018,Schleswig-Holstein,Berlin,804,914,1718,247,160,407,1051,1074,2125
2018,Schleswig-Holstein,Brandenburg,441,469,910,58,39,97,499,508,1007
2018,Schleswig-Holstein,Mecklenburg-Vorpommern,1848,1941,3789,149,82,231,1997,2023,4020
2018,Schleswig-Holstein,Sachsen,442,466,908,98,62,160,540,528,1068
2018,Schleswig-Holstein,Sachsen-Anhalt,303,322,625,77,40,117,380,362,742
2018,Schleswig-Holstein,Thueringen,235,232,467,56,29,85,291,261,552
2018,Schleswig-Holstein,Insgesamt,20517,22024,42541,5200,3547,8747,25717,25571,51288
2018,Hamburg,Schleswig-Holstein,9501,10178,19679,1711,1483,3194,11212,11661,22873
2018,Hamburg,Hamburg,0,0,0,0,0,0,0,0,0
2018,Hamburg,Niedersachsen,5517,5843,11360,1047,783,1830,6564,6626,13190
2018,Hamburg,Bremen,361,416,777,116,84,200,477,500,977
2018,Hamburg,Nordrhein-Westfalen,1851,2014,3865,519,399,918,2370,2413,4783
2018,Hamburg,Hessen,728,753,1481,265,172,437,993,925,1918
2018,Hamburg,Rheinland-Pfalz,249,281,530,92,63,155,341,344,685
2018,Hamburg,Baden-Wuerttemberg,953,1078,2031,315,206,521,1268,1284,2552
2018,Hamburg,Bayern,1234,1171,2405,412,248,660,1646,1419,3065
2018,Hamburg,Saarland,36,50,86,21,16,37,57,66,123
2018,Hamburg,Berlin,1075,1270,2345,349,319,668,1424,1589,3013
2018,Hamburg,Brandenburg,306,275,581,77,49,126,383,324,707
2018,Hamburg,Mecklenburg-Vorpommern,910,917,1827,98,64,162,1008,981,1989
2018,Hamburg,Sachsen,333,370,703,92,56,148,425,426,851
2018,Hamburg,Sachsen-Anhalt,224,193,417,45,34,79,269,227,496
2018,Hamburg,Thueringen,133,145,278,25,23,48,158,168,326
2018,Hamburg,Insgesamt,23411,24954,48365,5184,3999,9183,28595,28953,57548
2018,Niedersachsen,Schleswig-Holstein,3804,4250,8054,662,473,1135,4466,4723,9189
2018,Niedersachsen,Hamburg,5107,5659,10766,1111,818,1929,6218,6477,12695
2018,Niedersachsen,Niedersachsen,0,0,0,0,0,0,0,0,0
2018,Niedersachsen,Bremen,5036,5120,10156,1131,785,1916,6167,5905,12072
2018,Niedersachsen,Nordrhein-Westfalen,11532,12697,24229,4067,3290,7357,15599,15987,31586
2018,Niedersachsen,Hessen,3227,3531,6758,1242,987,2229,4469,4518,8987
2018,Niedersachsen,Rheinland-Pfalz,1162,1277,2439,610,413,1023,1772,1690,3462
2018,Niedersachsen,Baden-Wuerttemberg,3144,3137,6281,1727,1158,2885,4871,4295,9166
2018,Niedersachsen,Bayern,3387,3302,6689,1805,1276,3081,5192,4578,9770
2018,Niedersachsen,Saarland,190,229,419,118,117,235,308,346,654
2018,Niedersachsen,Berlin,2213,2501,4714,841,693,1534,3054,3194,6248
2018,Niedersachsen,Brandenburg,1018,996,2014,312,186,498,1330,1182,2512
2018,Niedersachsen,Mecklenburg-Vorpommern,1345,1455,2800,284,176,460,1629,1631,3260
2018,Niedersachsen,Sachsen,1365,1336,2701,487,347,834,1852,1683,3535
2018,Niedersachsen,Sachsen-Anhalt,2398,2339,4737,445,267,712,2843,2606,5449
2018,Niedersachsen,Thueringen,945,1057,2002,349,189,538,1294,1246,2540
2018,Niedersachsen,Insgesamt,45873,48886,94759,15191,11175,26366,61064,60061,121125
2018,Bremen,Schleswig-Holstein,299,361,660,132,58,190,431,419,850
2018,Bremen,Hamburg,485,515,1000,141,134,275,626,649,1275
2018,Bremen,Niedersachsen,6072,6467,12539,971,776,1747,7043,7243,14286
2018,Bremen,Bremen,0,0,0,0,0,0,0,0,0
2018,Bremen,Nordrhein-Westfalen,755,862,1617,307,254,561,1062,1116,2178
2018,Bremen,Hessen,186,235,421,117,95,212,303,330,633
2018,Bremen,Rheinland-Pfalz,95,96,191,64,32,96,159,128,287
2018,Bremen,Baden-Wuerttemberg,319,287,606,194,115,309,513,402,915
2018,Bremen,Bayern,319,327,646,241,147,388,560,474,1034
2018,Bremen,Saarland,17,20,37,10,7,17,27,27,54
2018,Bremen,Berlin,288,299,587,116,103,219,404,402,806
2018,Bremen,Brandenburg,74,65,139,30,15,45,104,80,184
2018,Bremen,Mecklenburg-Vorpommern,100,98,198,20,15,35,120,113,233
2018,Bremen,Sachsen,129,111,240,49,29,78,178,140,318
2018,Bremen,Sachsen-Anhalt,58,76,134,30,14,44,88,90,178
2018,Bremen,Thueringen,57,48,105,26,14,40,83,62,145
2018,Bremen,Insgesamt,9253,9867,19120,2448,1808,4256,11701,11675,23376
2018,Nordrhein-Westfalen,Schleswig-Holstein,2764,3096,5860,581,401,982,3345,3497,6842
2018,Nordrhein-Westfalen,Hamburg,2470,2861,5331,675,522,1197,3145,3383,6528
2018,Nordrhein-Westfalen,Niedersachsen,13165,14374,27539,3534,2486,6020,16699,16860,33559
2018,Nordrhein-Westfalen,Bremen,765,860,1625,406,276,682,1171,1136,2307
2018,Nordrhein-Westfalen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0
2018,Nordrhein-Westfalen,Hessen,6627,7157,13784,2966,2036,5002,9593,9193,18786
2018,Nordrhein-Westfalen,Rheinland-Pfalz,7216,7841,15057,2014,1307,3321,9230,9148,18378
2018,Nordrhein-Westfalen,Baden-Wuerttemberg,6921,6783,13704,3643,2388,6031,10564,9171,19735
2018,Nordrhein-Westfalen,Bayern,7138,6868,14006,3733,2293,6026,10871,9161,20032
2018,Nordrhein-Westfalen,Saarland,508,529,1037,280,218,498,788,747,1535
2018,Nordrhein-Westfalen,Berlin,3657,3993,7650,1274,1075,2349,4931,5068,9999
2018,Nordrhein-Westfalen,Brandenburg,1214,1175,2389,332,215,547,1546,1390,2936
2018,Nordrhein-Westfalen,Mecklenburg-Vorpommern,981,998,1979,328,158,486,1309,1156,2465
2018,Nordrhein-Westfalen,Sachsen,1659,1722,3381,626,374,1000,2285,2096,4381
2018,Nordrhein-Westfalen,Sachsen-Anhalt,946,964,1910,428,242,670,1374,1206,2580
2018,Nordrhein-Westfalen,Thueringen,916,867,1783,470,288,758,1386,1155,2541
2018,Nordrhein-Westfalen,Insgesamt,56947,60088,117035,21290,14279,35569,78237,74367,152604
2018,Hessen,Schleswig-Holstein,1011,1156,2167,197,153,350,1208,1309,2517
2018,Hessen,Hamburg,987,1114,2101,327,241,568,1314,1355,2669
2018,Hessen,Niedersachsen,3305,3582,6887,1021,638,1659,4326,4220,8546
2018,Hessen,Bremen,273,232,505,109,84,193,382,316,698
2018,Hessen,Nordrhein-Westfalen,6183,6998,13181,2887,2092,4979,9070,9090,18160
2018,Hessen,Hessen,0,0,0,0,0,0,0,0,0
2018,Hessen,Rheinland-Pfalz,6111,6617,12728,2086,1444,3530,8197,8061,16258
2018,Hessen,Baden-Wuerttemberg,6093,6279,12372,3044,1965,5009,9137,8244,17381
2018,Hessen,Bayern,5760,5984,11744,2866,1652,4518,8626,7636,16262
2018,Hessen,Saarland,287,347,634,167,109,276,454,456,910
2018,Hessen,Berlin,1617,1831,3448,615,496,1111,2232,2327,4559
2018,Hessen,Brandenburg,487,571,1058,119,69,188,606,640,1246
2018,Hessen,Mecklenburg-Vorpommern,376,415,791,79,50,129,455,465,920
2018,Hessen,Sachsen,1159,1146,2305,378,218,596,1537,1364,2901
2018,Hessen,Sachsen-Anhalt,457,482,939,193,96,289,650,578,1228
2018,Hessen,Thueringen,1267,1300,2567,332,164,496,1599,1464,3063
2018,Hessen,Insgesamt,35373,38054,73427,14420,9471,23891,49793,47525,97318
2018,Rheinland-Pfalz,Schleswig-Holstein,432,483,915,88,63,151,520,546,1066
2018,Rheinland-Pfalz,Hamburg,343,409,752,106,63,169,449,472,921
2018,Rheinland-Pfalz,Niedersachsen,1204,1280,2484,411,251,662,1615,1531,3146
2018,Rheinland-Pfalz,Bremen,110,95,205,52,47,99,162,142,304
2018,Rheinland-Pfalz,Nordrhein-Westfalen,6660,7240,13900,1932,1387,3319,8592,8627,17219
2018,Rheinland-Pfalz,Hessen,5709,6181,11890,2097,1441,3538,7806,7622,15428
2018,Rheinland-Pfalz,Rheinland-Pfalz,0,0,0,0,0,0,0,0,0
2018,Rheinland-Pfalz,Baden-Wuerttemberg,5909,6143,12052,2456,1596,4052,8365,7739,16104
2018,Rheinland-Pfalz,Bayern,2152,2114,4266,1072,650,1722,3224,2764,5988
2018,Rheinland-Pfalz,Saarland,1808,1941,3749,415,282,697,2223,2223,4446
2018,Rheinland-Pfalz,Berlin,765,759,1524,228,183,411,993,942,1935
2018,Rheinland-Pfalz,Brandenburg,256,254,510,80,37,117,336,291,627
2018,Rheinland-Pfalz,Mecklenburg-Vorpommern,233,233,466,54,26,80,287,259,546
2018,Rheinland-Pfalz,Sachsen,499,490,989,176,108,284,675,598,1273
2018,Rheinland-Pfalz,Sachsen-Anhalt,213,212,425,87,57,144,300,269,569
2018,Rheinland-Pfalz,Thueringen,300,286,586,78,46,124,378,332,710
2018,Rheinland-Pfalz,Insgesamt,26593,28120,54713,9332,6237,15569,35925,34357,70282
2018,Baden-Wuerttemberg,Schleswig-Holstein,1292,1408,2700,302,243,545,1594,1651,3245
2018,Baden-Wuerttemberg,Hamburg,1246,1315,2561,406,297,703,1652,1612,3264
2018,Baden-Wuerttemberg,Niedersachsen,2775,2885,5660,1317,792,2109,4092,3677,7769
2018,Baden-Wuerttemberg,Bremen,299,290,589,152,102,254,451,392,843
2018,Baden-Wuerttemberg,Nordrhein-Westfalen,6354,6526,12880,3664,2539,6203,10018,9065,19083
2018,Baden-Wuerttemberg,Hessen,6150,6730,12880,2882,1922,4804,9032,8652,17684
2018,Baden-Wuerttemberg,Rheinland-Pfalz,5865,6415,12280,2575,1637,4212,8440,8052,16492
2018,Baden-Wuerttemberg,Baden-Wuerttemberg,0,0,0,0,0,0,0,0,0
